data,label
"[-0.10056432  0.09555521  0.12127958  0.02041216 -0.06116546 -0.01055288
 -0.04279454 -0.14598441  0.12388634 -0.03527423  0.27775338 -0.03348551
 -0.13221356 -0.11431881 -0.03784512  0.18965939 -0.16214767 -0.1511931
 -0.06643308 -0.00877306  0.02822985 -0.08838194  0.02914255  0.07602377
 -0.05477381 -0.33355087 -0.13658306 -0.06236988  0.11058257 -0.03578054
 -0.11220646  0.01770898 -0.19097438 -0.07153522 -0.0173195   0.06587422
  0.03451702 -0.05765624  0.18211122 -0.03101061 -0.20705217  0.11199176
  0.05180389  0.2052514   0.22113447  0.11376554  0.0137876  -0.03358189
  0.05926387 -0.18346207  0.09690481  0.14017229  0.11114755  0.03978104
 -0.01619769 -0.18195312 -0.05595048  0.09982885 -0.11702235  0.05183224
  0.03740678 -0.09595726 -0.01614189 -0.1093016   0.21024951  0.21069515
 -0.08670537 -0.18493193  0.1386826  -0.16120544 -0.06581762 -0.02219143
 -0.16283739 -0.09189165 -0.35988313  0.06830524  0.41528434  0.09563518
 -0.22102278  0.03254416 -0.03906437  0.04034051  0.06494167  0.12233541
 -0.07414909 -0.00077623 -0.10063953 -0.09164931  0.16255632  0.01720662
 -0.02137898  0.20329829 -0.03945114  0.08762275  0.02507312  0.01983532
 -0.0036829   0.0124631  -0.12456498  0.02657915 -0.05211248 -0.02049335
  0.01411104  0.08522867 -0.15995364  0.04897782 -0.01587191  0.07085492
  0.02043141  0.09947807 -0.10261261 -0.08109821  0.14134265 -0.24046031
  0.21294463  0.2247484   0.03138361  0.09371512  0.1536999   0.16155675
  0.00507697  0.04249899 -0.15070271 -0.01500188  0.07364742 -0.10139164
  0.05200267  0.1098524 ]",5
"[-0.15234275  0.16887537  0.14361365  0.01179577 -0.04461016 -0.06481071
 -0.07132133 -0.12746689  0.11556122 -0.02689144  0.27979714 -0.04144654
 -0.18449631 -0.06839786 -0.07135822  0.21385764 -0.19440839 -0.11850992
 -0.0729802   0.002118    0.08806498 -0.07746127  0.01992434  0.05551304
 -0.07023685 -0.33108923 -0.0881383  -0.04732655  0.05129308 -0.00706758
 -0.08935349  0.00481629 -0.17960526 -0.05496221  0.00309974  0.03502921
 -0.0017241  -0.00853822  0.1557418  -0.01949701 -0.20672168  0.05634704
  0.04981041  0.2130433   0.25237292  0.1471425   0.03158922 -0.11815719
  0.03226422 -0.21144772  0.06840717  0.1611702   0.07614521  0.04094786
  0.02718726 -0.20644794 -0.00932336  0.07772467 -0.13905552  0.0326492
  0.04570147 -0.08987901 -0.06104508 -0.06977156  0.19660619  0.17609559
 -0.0780356  -0.19533408  0.17139296 -0.13539113 -0.05173924  0.04813598
 -0.13521099 -0.15158577 -0.32561731  0.00700439  0.43710709  0.10850354
 -0.2161822   0.02757769 -0.05332252  0.00939253  0.10510375  0.08286507
 -0.09341127 -0.03491084 -0.13244027 -0.057631    0.14776316 -0.01799772
 -0.01896625  0.20023036 -0.00828187  0.0209047   0.0125718   0.02635563
 -0.06059202  0.04311701 -0.14772405 -0.09876041  0.02793885 -0.00175919
  0.00081412  0.0912006  -0.1791674   0.05366546 -0.01311542  0.05975606
  0.01267763  0.04485428 -0.09070083 -0.06089363  0.1373768  -0.1931679
  0.20306206  0.22498816  0.02441776  0.07584216  0.13711298  0.11586353
  0.00585524  0.01148163 -0.15783684 -0.00793856  0.06430844 -0.07642433
  0.07429884  0.05402124]",5
"[-0.10843375  0.09527922  0.0788913   0.02384648 -0.04616562  0.02442313
 -0.04777711 -0.14523633  0.13510473 -0.0585096   0.27271628 -0.04303771
 -0.13287973 -0.1176777  -0.0208584   0.18064179 -0.16976957 -0.15519468
 -0.05178695 -0.00852164  0.0251797  -0.10601982  0.02396305  0.0885745
 -0.07767792 -0.35427651 -0.1498875  -0.0625867   0.12283198 -0.03215892
 -0.11746134  0.02477562 -0.18977839 -0.06000478 -0.01494298  0.07761128
  0.01704539 -0.03344155  0.17895252 -0.02748158 -0.18228358  0.08758979
  0.0366496   0.2167626   0.2153542   0.12576208 -0.00258078 -0.03774242
  0.05820253 -0.20310293  0.10980245  0.16260649  0.10668969  0.07323883
 -0.00682224 -0.15354279 -0.02642757  0.09849211 -0.12729131  0.05789173
  0.02162428 -0.08489233  0.00490488 -0.08944187  0.21147905  0.20381248
 -0.08802094 -0.17548032  0.12901796 -0.16928484 -0.06312735 -0.02228977
 -0.14090265 -0.13238917 -0.37637681  0.06627505  0.40217179  0.15051331
 -0.21874097  0.03976608 -0.03449256  0.00737722  0.08990846  0.11491229
 -0.08575416 -0.01617249 -0.10317808 -0.08092907  0.16229823  0.02762668
 -0.02275908  0.22588813 -0.0389498   0.10057981  0.03243986  0.04997867
 -0.01352116 -0.00086269 -0.12660624  0.0073898  -0.04233842 -0.00754044
  0.01044735  0.09268188 -0.1690681   0.09248254 -0.01452398  0.07159445
  0.01802086  0.0913424  -0.11687976 -0.07201637  0.13901086 -0.26110134
  0.19056287  0.22682257  0.03620613  0.10684969  0.15866819  0.14149387
 -0.00103889  0.01199908 -0.15897699 -0.01721389  0.07117222 -0.09608134
  0.0330893   0.1059828 ]",5
"[-0.10358016  0.10361481  0.09332898  0.00579847 -0.05022126  0.01270591
 -0.05320008 -0.15858854  0.12336423 -0.06237365  0.26978582 -0.0334134
 -0.12539251 -0.1181239  -0.03185309  0.18071753 -0.17175327 -0.16287848
 -0.06440026 -0.00840561  0.0202092  -0.1049969   0.03050798  0.07761161
 -0.08100243 -0.34588358 -0.14433567 -0.05993315  0.11676615 -0.02458649
 -0.11363023  0.02201169 -0.1859449  -0.04614576 -0.01980494  0.07390326
  0.01452857 -0.04431408  0.18392994 -0.0410924  -0.19630118  0.09853675
  0.03500066  0.20466816  0.22339641  0.11585929  0.00430468 -0.04475272
  0.0701836  -0.19986793  0.10781384  0.15459694  0.09001617  0.0621721
 -0.00706429 -0.16273274 -0.02708898  0.09910686 -0.12819135  0.04674743
  0.01964951 -0.09808769 -0.00708621 -0.10282483  0.20326117  0.2196562
 -0.09295139 -0.18489741  0.1382889  -0.17402104 -0.05984902 -0.02196753
 -0.14488693 -0.11575066 -0.38286012  0.05950636  0.39686096  0.14267503
 -0.21617827  0.02607101 -0.02509381  0.0237377   0.09076204  0.11650033
 -0.09935185 -0.01805957 -0.1078589  -0.08549862  0.16481808  0.02595397
 -0.03486168  0.21767107 -0.03694069  0.10296919  0.02962863  0.053293
 -0.02088252  0.00234555 -0.1279185   0.03041065 -0.03855339 -0.00874344
  0.00462086  0.10923205 -0.14795998  0.08393699 -0.02578354  0.07601713
  0.01435483  0.08948175 -0.11123835 -0.08382814  0.13351908 -0.24253561
  0.19189602  0.22926107  0.03737254  0.09917028  0.16831437  0.13908221
 -0.00843648  0.0248387  -0.17006452 -0.01646061  0.07434882 -0.09896752
  0.03997904  0.10888663]",5
"[-1.44154489e-01  1.68826789e-01  1.21524498e-01 -4.54714827e-05
 -7.27385506e-02 -5.11668585e-02 -7.83480480e-02 -1.28567681e-01
  1.26520187e-01 -4.18858789e-02  2.77243555e-01 -2.68989112e-02
 -1.65126920e-01 -6.09148927e-02 -4.80994172e-02  1.95542991e-01
 -1.92491025e-01 -1.01582997e-01 -8.35141614e-02  1.06087662e-02
  9.34379473e-02 -8.18259045e-02  3.03085689e-02  5.54251820e-02
 -6.98342100e-02 -3.15719515e-01 -9.40673053e-02 -5.27911186e-02
  5.23219928e-02 -7.33902818e-03 -9.39799994e-02 -1.37836002e-02
 -1.80505961e-01 -7.02315196e-02 -2.19196547e-02  5.32148741e-02
 -1.07356012e-02  1.06168939e-02  1.34928450e-01 -3.45720984e-02
 -2.14441627e-01  7.23305047e-02  4.58059497e-02  1.84990406e-01
  2.60677814e-01  1.70164675e-01  3.22041474e-02 -1.19499393e-01
  3.11205927e-02 -2.19559863e-01  8.34162310e-02  1.45059749e-01
  7.61848763e-02  3.88466269e-02  3.49605046e-02 -1.83880657e-01
 -1.00306626e-02  8.07219893e-02 -1.19908370e-01  2.07251441e-02
  7.50351921e-02 -5.34843802e-02 -4.79410626e-02 -7.01144487e-02
  2.07469329e-01  1.85190961e-01 -7.64250308e-02 -1.84974000e-01
  1.40383765e-01 -1.50600255e-01 -8.96319598e-02  5.29364608e-02
 -1.23215392e-01 -1.51849866e-01 -3.33330542e-01  1.43966163e-02
  4.52297509e-01  1.18371457e-01 -2.15197176e-01  3.63960373e-03
 -5.70773222e-02  7.66771706e-03  1.29137754e-01  5.97350709e-02
 -7.76110813e-02 -5.25378659e-02 -1.42572820e-01 -6.64629042e-02
  1.67181507e-01 -3.33184563e-02 -5.68099273e-03  1.96878135e-01
  1.86385680e-02  3.67535613e-02 -5.12573228e-04  4.58753780e-02
 -4.94486094e-02  5.57075888e-02 -1.56568557e-01 -7.61888921e-02
  2.32283510e-02  1.66691821e-02 -1.74482949e-02  7.90690854e-02
 -1.70537308e-01  6.84791952e-02 -1.45366238e-02  4.96190637e-02
  8.33764020e-03  4.47694473e-02 -1.08689800e-01 -6.24121092e-02
  1.42260209e-01 -1.91706434e-01  1.91261172e-01  2.28587702e-01
  1.03326850e-02  7.12015256e-02  1.47017956e-01  1.28806263e-01
  5.46867214e-03  1.71624701e-02 -1.72366098e-01 -2.07320694e-02
  7.18588978e-02 -8.12416077e-02  6.77741989e-02  6.06534146e-02]",5
"[-0.09587385  0.09501564  0.1117828   0.02051763 -0.06419414  0.0219917
 -0.0597082  -0.13892096  0.12339904 -0.05755419  0.27385736 -0.0362998
 -0.12572624 -0.10606973 -0.04059331  0.18343025 -0.16459715 -0.15151748
 -0.06491591 -0.01242166  0.0435948  -0.08356076  0.02109713  0.06015278
 -0.07315275 -0.3594119  -0.13235395 -0.06384068  0.10104799 -0.03515517
 -0.10445676  0.03260887 -0.17844032 -0.03913887 -0.0192078   0.0644057
  0.02915616 -0.05425573  0.18002807 -0.02491323 -0.21496831  0.11744486
  0.0456476   0.20084371  0.24033219  0.10609084  0.00692517 -0.03115099
  0.07504022 -0.19540876  0.08883505  0.15760572  0.09113412  0.05147762
 -0.00351454 -0.16318326 -0.0648452   0.10126438 -0.10923392  0.03605749
  0.02097621 -0.08970578 -0.01460046 -0.11671921  0.19730277  0.22471505
 -0.09714583 -0.17902607  0.13883808 -0.16276078 -0.0673558  -0.02416036
 -0.17770515 -0.10687444 -0.35296154  0.07308125  0.42989397  0.10684574
 -0.21441732  0.02525843 -0.0130106   0.03780356  0.08608463  0.13825443
 -0.0710182  -0.02049794 -0.07152088 -0.08026902  0.1674298   0.02358383
 -0.03658217  0.20643632 -0.04813815  0.0992296   0.02524032  0.02973312
  0.00475464  0.00482571 -0.13171314  0.03053191 -0.06760485 -0.01205593
  0.00499881  0.09448338 -0.14105852  0.05923512 -0.01903912  0.07948743
  0.02124155  0.0985231  -0.09760077 -0.06613512  0.13277639 -0.23883149
  0.20136946  0.21917555  0.03238267  0.09882806  0.15983333  0.15204056
  0.00981805  0.03884695 -0.16744275 -0.01669747  0.07088127 -0.08629495
  0.02924767  0.08734863]",5
"[-1.03966355e-01  1.03427164e-01  9.32475626e-02 -8.52566306e-03
 -7.79547170e-02  8.05573352e-03 -7.28617981e-02 -1.59155309e-01
  1.31754160e-01 -8.49728212e-02  2.89779395e-01 -1.84467286e-02
 -1.07187837e-01 -1.04420409e-01 -4.11762372e-02  1.71426937e-01
 -2.04049096e-01 -1.34315580e-01 -7.85350055e-02 -4.85035172e-03
  2.72634458e-02 -9.55900997e-02  4.05482650e-02  8.70577320e-02
 -7.86131844e-02 -3.54711145e-01 -1.31718591e-01 -5.14087081e-02
  1.33775637e-01 -7.75814103e-03 -1.15036443e-01 -9.66918096e-03
 -1.81769148e-01 -5.36118113e-02 -1.72902481e-04  6.62355572e-02
 -1.32931583e-03 -5.85043430e-02  1.62389085e-01 -1.48517499e-02
 -1.98160201e-01  1.28240347e-01  3.70636247e-02  2.19954237e-01
  2.32456520e-01  9.77510214e-02  6.15357095e-03 -4.93452400e-02
  1.07890405e-01 -2.26846084e-01  9.30873007e-02  1.54757366e-01
  1.05400614e-01  3.61022986e-02  3.67418192e-02 -1.45071849e-01
 -1.99816432e-02  1.27570570e-01 -1.25695750e-01  4.72654738e-02
  4.31552306e-02 -6.45669177e-02  4.89239441e-03 -1.00058451e-01
  1.91140562e-01  2.36966684e-01 -1.12280414e-01 -1.64331898e-01
  1.04869843e-01 -1.46665692e-01 -4.43153754e-02 -2.30136383e-02
 -1.46659672e-01 -1.21817470e-01 -3.49996179e-01  4.99831475e-02
  4.43610966e-01  1.56356737e-01 -2.12369099e-01 -2.25187931e-03
 -4.29438725e-02  3.50712575e-02  9.12908614e-02  1.03795625e-01
 -1.10275298e-01 -3.00861988e-02 -1.09332539e-01 -6.51558638e-02
  1.46099806e-01  3.16282436e-02 -2.18277238e-02  2.30334967e-01
 -1.95397381e-02  8.08615312e-02  2.90405788e-02  3.80159579e-02
 -7.34246224e-02 -1.80088077e-02 -1.45711571e-01  5.46329468e-03
 -6.59007654e-02 -4.99215722e-03  1.39001478e-02  8.55777264e-02
 -1.59759939e-01  8.77214000e-02 -2.09311470e-02  5.55860922e-02
  1.95875764e-02  8.03850368e-02 -1.00693002e-01 -5.67945130e-02
  1.02220774e-01 -2.34963790e-01  1.86114639e-01  2.11125582e-01
  7.24215135e-02  1.09270275e-01  1.62960067e-01  8.59043375e-02
 -1.38266226e-02  3.01295593e-02 -1.16096087e-01 -3.33925001e-02
  3.80032174e-02 -1.06328800e-01  5.26928566e-02  6.03729449e-02]",5
"[-1.62223786e-01  1.63267583e-01  1.26615241e-01  4.27163299e-03
 -3.55718732e-02 -4.00161222e-02 -3.28307897e-02 -1.52921230e-01
  1.44556969e-01 -3.09321377e-02  2.97013432e-01 -4.50808927e-02
 -1.48930982e-01 -1.24050610e-01 -1.69386882e-02  1.82755932e-01
 -1.85498193e-01 -1.54657602e-01 -6.46507666e-02 -3.91243510e-02
  7.70726353e-02 -1.16999276e-01  1.10220872e-02  7.01960474e-02
 -1.07081100e-01 -2.92639077e-01 -9.22462493e-02 -9.25187916e-02
  6.64490685e-02 -1.83720607e-02 -6.89450726e-02  2.05318429e-04
 -2.16124490e-01 -9.41273570e-02 -3.46270055e-02  3.52903008e-02
  1.99293010e-02  2.01193601e-04  1.75624698e-01 -7.12481216e-02
 -1.91335410e-01  6.64306134e-02  6.89330623e-02  2.05181450e-01
  2.44604304e-01  1.09653518e-01  3.39471037e-03 -8.29882845e-02
  4.70263772e-02 -1.99073225e-01  8.84166807e-02  1.40329093e-01
  1.22151874e-01  4.15024906e-02  1.90988779e-02 -1.71952799e-01
 -1.15053747e-02  4.87889089e-02 -1.28952369e-01  2.48177499e-02
  5.66438250e-02 -8.40680674e-02 -7.38817826e-02 -6.68758005e-02
  2.03881070e-01  1.74489930e-01 -5.10641970e-02 -2.05944881e-01
  1.32554024e-01 -1.20907344e-01 -8.37601349e-02  6.58639669e-02
 -1.52027786e-01 -1.23773485e-01 -3.74988556e-01  5.51503599e-02
  4.67043132e-01  1.02877863e-01 -2.31207535e-01  4.45302874e-02
 -7.54334331e-02  2.17999034e-02  1.09888136e-01  5.71197309e-02
 -8.51521045e-02 -3.67532521e-02 -1.28033593e-01 -3.67528312e-02
  1.43599063e-01 -1.68706030e-02 -5.27789481e-02  1.68390065e-01
  2.28304346e-03  4.37753834e-02  4.95055830e-03  2.07862891e-02
 -1.79910436e-02  4.80848327e-02 -1.54605016e-01 -6.58290088e-02
  4.27251607e-02  5.46529144e-02  8.30600690e-03  9.67999995e-02
 -1.91884309e-01  4.67582010e-02  1.35138324e-02  4.55088168e-02
  8.20428133e-03  7.49049708e-02 -1.07654020e-01 -6.44578785e-02
  1.21648423e-01 -2.24331409e-01  1.80399001e-01  2.08247602e-01
  4.93252417e-03  7.00947940e-02  1.43825635e-01  1.07069321e-01
  8.96270201e-03  4.30960618e-02 -1.55951962e-01 -1.66764448e-03
  1.01413079e-01 -5.95628172e-02  8.94590393e-02  7.75145888e-02]",5
"[-0.10317012  0.07646468  0.11170014 -0.0391343  -0.09770112 -0.01562615
 -0.07815318 -0.14137933  0.12891331 -0.07843944  0.32703742  0.01809723
 -0.11244792 -0.12997192 -0.05696617  0.19103718 -0.18576525 -0.09587547
 -0.06978857 -0.0258147   0.04215446 -0.07063645  0.06589578  0.07854676
 -0.06926889 -0.3246229  -0.11750216 -0.05477425  0.07185289 -0.0185653
 -0.06042311 -0.00536515 -0.20346104 -0.0630813  -0.019584    0.05164157
  0.00481248 -0.06158565  0.16136999 -0.02271052 -0.16198765  0.10776187
  0.05047905  0.2058142   0.24006268  0.0768046   0.05161081 -0.05973578
  0.11237755 -0.22948366  0.1073432   0.10366666  0.14369072 -0.01381487
  0.03215734 -0.14142343 -0.00944175  0.15816008 -0.15058327  0.07962298
  0.0419995  -0.06184479 -0.03790428 -0.08276079  0.21712589  0.23211242
 -0.12706958 -0.18781766  0.11245719 -0.14578547 -0.06827941 -0.00974604
 -0.1626282  -0.13504711 -0.38777125  0.04503522  0.41424021  0.11887042
 -0.24875328  0.00859218 -0.03984001  0.04552189  0.06394049  0.12958953
 -0.0773388  -0.03668626 -0.131088   -0.07089248  0.14800213  0.0087163
 -0.04024303  0.26303256 -0.00175746  0.04228019  0.01430399  0.03363253
 -0.06765558 -0.00536129 -0.12578093  0.00951975 -0.0590712  -0.00310181
 -0.00457143  0.07113101 -0.16540703  0.09591666 -0.07177163  0.05179933
  0.00290789  0.01794605 -0.10176209 -0.06053223  0.1136415  -0.21347289
  0.17449869  0.19487613  0.06989437  0.12789157  0.1557745   0.11037885
  0.00804965  0.04643481 -0.12606199 -0.01918629  0.02391193 -0.13983919
  0.0817337   0.07789531]",5
"[-0.09929747  0.08274914  0.1233419  -0.04043147 -0.09731688 -0.04204594
 -0.09809466 -0.13111621  0.10905188 -0.09978279  0.28941393 -0.02475694
 -0.13402845 -0.11189848 -0.03113414  0.18815689 -0.18890536 -0.0830001
 -0.0558105  -0.02558804  0.0866532  -0.05158424  0.04400391  0.07334024
 -0.06515857 -0.34819099 -0.11379362 -0.04978565  0.07594309 -0.03456413
 -0.04213498 -0.04507794 -0.20566864 -0.07282497 -0.01971811  0.09407243
  0.00817998 -0.06736293  0.15563226 -0.00458784 -0.17556418  0.11898504
  0.02517766  0.21431594  0.25255135  0.10597152  0.033514   -0.07917845
  0.12397345 -0.19796337  0.08129346  0.11564194  0.12025981 -0.0066999
  0.04202778 -0.11559249  0.00915302  0.15995839 -0.19512451  0.06186349
  0.05681549 -0.06134414 -0.02088439 -0.08547549  0.21216881  0.18028229
 -0.11039448 -0.18385379  0.12174761 -0.16362879 -0.08680093 -0.00657407
 -0.17158243 -0.13279606 -0.37747881  0.0367021   0.39630038  0.12399424
 -0.23872489  0.02143284 -0.00133512  0.03522079  0.1108305   0.14750309
 -0.02003312 -0.03076495 -0.089921   -0.03772997  0.13947788 -0.00857203
 -0.03522906  0.25120831 -0.01530848  0.05103778  0.01034328 -0.0015528
 -0.07626131  0.01631627 -0.13448274 -0.02431804 -0.01724961  0.01294285
  0.02202061  0.07441626 -0.16712846  0.09819518 -0.06540951  0.04071173
  0.00972813  0.01348967 -0.12150837 -0.04611901  0.14330356 -0.21182385
  0.21094434  0.22899923  0.04805399  0.09466071  0.14681339  0.09479366
  0.02465552  0.04693445 -0.15999839 -0.01739775  0.02394743 -0.1132855
  0.10766913  0.04734462]",5
"[-0.15324812  0.17511606  0.12251025  0.00760196 -0.05434454 -0.06742415
 -0.04810639 -0.12583037  0.13565582 -0.02344557  0.28836685 -0.03840354
 -0.16618931 -0.08684152 -0.03441861  0.18963528 -0.18790907 -0.11202328
 -0.08903418 -0.0120987   0.06995516 -0.09667973  0.03842953  0.06781306
 -0.06563888 -0.32733029 -0.09106779 -0.07418156  0.0614675  -0.00480258
 -0.09255815  0.00365145 -0.20558521 -0.08575321 -0.03695407  0.02973624
  0.026969    0.01076287  0.14808011 -0.03346944 -0.20190093  0.0753603
  0.03211917  0.19141489  0.25118604  0.15225604  0.02952676 -0.09965509
  0.02633377 -0.21928069  0.09161565  0.14170462  0.09610982  0.01148603
  0.02179897 -0.18169168 -0.02606865  0.05613676 -0.13467653  0.02446117
  0.06563299 -0.05636931 -0.0810991  -0.07978542  0.20860526  0.19434282
 -0.07119677 -0.18800446  0.14256188 -0.1423904  -0.06529506  0.06415084
 -0.12483481 -0.14181623 -0.34509948  0.0532809   0.45235094  0.11670902
 -0.22565752  0.00844989 -0.09712179  0.01769386  0.10220912  0.04586446
 -0.09156011 -0.04917884 -0.15043464 -0.05806079  0.14543831 -0.02336036
 -0.03113809  0.20122428  0.00314759  0.03881684 -0.01565865  0.04161671
 -0.04302002  0.04531112 -0.14274178 -0.07115718  0.05459161  0.02246964
 -0.02491659  0.08060504 -0.19143189  0.04114915 -0.02247575  0.03946811
  0.02036287  0.0523864  -0.10086618 -0.07023974  0.13413872 -0.2075409
  0.1863135   0.22438334 -0.00283223  0.07693621  0.13607475  0.11967344
  0.00694753  0.01374226 -0.16234525 -0.02581656  0.09285582 -0.07289584
  0.06404369  0.06646186]",5
"[-1.04438327e-01  8.65781158e-02  1.12525567e-01  1.36383884e-02
 -6.14554361e-02 -2.12279917e-03 -7.03314543e-02 -1.60683513e-01
  1.22167677e-01 -6.63660839e-02  2.87487060e-01 -2.21053474e-02
 -1.11040585e-01 -1.22866578e-01 -3.88037227e-02  1.79189131e-01
 -1.98072314e-01 -1.48799583e-01 -5.17791621e-02 -4.48005460e-03
  2.69625317e-02 -8.97968262e-02  3.03385351e-02  6.92198277e-02
 -6.94803149e-02 -3.70702893e-01 -1.48093149e-01 -6.36465102e-02
  1.37972578e-01 -4.72272187e-03 -1.06542975e-01  6.09374139e-03
 -1.81622252e-01 -4.77871485e-02 -2.07898743e-03  6.57108873e-02
  1.34690320e-02 -6.24881312e-02  1.73477694e-01 -4.03677933e-02
 -2.08742529e-01  1.16893426e-01  3.98308150e-02  1.99207947e-01
  2.20302045e-01  1.09954737e-01  2.29355530e-03 -4.65092659e-02
  8.39017257e-02 -1.98266923e-01  8.75763446e-02  1.55404434e-01
  1.03938289e-01  5.39826714e-02  4.56396025e-03 -1.57986209e-01
 -2.55562086e-02  1.02666877e-01 -1.50410891e-01  3.89775522e-02
  1.55597338e-02 -8.83222446e-02  1.36526683e-02 -8.62680078e-02
  2.02935264e-01  2.28561565e-01 -1.02370739e-01 -1.74506783e-01
  1.35290816e-01 -1.68926433e-01 -4.83300053e-02 -2.91972440e-02
 -1.44223154e-01 -1.25548169e-01 -3.58086556e-01  5.84228486e-02
  4.20544237e-01  1.38437912e-01 -2.16688693e-01  2.98858155e-02
 -2.39397697e-02  2.26990022e-02  8.84648114e-02  1.28624082e-01
 -1.01035587e-01 -5.93008939e-03 -9.86005217e-02 -7.97104239e-02
  1.53346419e-01  2.70524397e-02 -2.37869937e-02  2.36635134e-01
 -3.53005528e-02  1.11540437e-01  4.15925719e-02  4.15890478e-02
 -2.88986545e-02 -6.82537066e-05 -1.34667695e-01  2.19703689e-02
 -4.31821682e-02  2.99497228e-03  2.73379926e-02  9.09715220e-02
 -1.40049711e-01  8.06083009e-02 -1.80838536e-02  6.74988925e-02
  1.97718367e-02  8.49219114e-02 -9.40802321e-02 -7.29009509e-02
  1.18347205e-01 -2.44525611e-01  2.16663554e-01  2.14654475e-01
  5.66041060e-02  1.21495947e-01  1.64239854e-01  1.07893974e-01
 -6.44154474e-03  4.54430794e-03 -1.42105162e-01 -1.76276546e-02
  6.03443608e-02 -1.09739713e-01  5.27103432e-02  8.80841985e-02]",5
"[-0.11023796  0.09110118  0.11677802 -0.03457027 -0.10322113 -0.0195636
 -0.08812411 -0.14472744  0.09849565 -0.08649217  0.30065846  0.01123242
 -0.11518637 -0.11238769 -0.05415377  0.17481208 -0.1758174  -0.11272065
 -0.06441771 -0.03415369  0.05552033 -0.06211437  0.05762549  0.08211264
 -0.08050859 -0.3256751  -0.10447532 -0.05063751  0.06884594 -0.01455375
 -0.062727   -0.0140267  -0.20086186 -0.04278349 -0.01547198  0.05088463
  0.00868133 -0.05827153  0.15812752 -0.0136907  -0.16967289  0.1313552
  0.04879885  0.20647383  0.24940826  0.0683169   0.04541313 -0.06354809
  0.11226159 -0.2311547   0.10770673  0.11589979  0.14153643 -0.00782157
  0.03715892 -0.14851463 -0.01579978  0.15539828 -0.15643613  0.08313283
  0.02987736 -0.05646146 -0.02936961 -0.08744106  0.21519467  0.24588981
 -0.13156116 -0.19931476  0.10109889 -0.15236568 -0.07607102  0.00337807
 -0.15723656 -0.12057241 -0.36149323  0.05014868  0.41488603  0.12570713
 -0.25435513  0.00716416 -0.04865228  0.04272033  0.0689205   0.12519449
 -0.07711953 -0.05499036 -0.11660827 -0.06989197  0.14519107  0.02337331
 -0.05965968  0.25754428 -0.00289098  0.05131321  0.0182924   0.035048
 -0.09351892 -0.00685918 -0.11597503 -0.01279417 -0.07361136 -0.005534
 -0.00302819  0.08457401 -0.16468625  0.10652927 -0.08064254  0.05959159
  0.00484063  0.03808062 -0.09223636 -0.04763186  0.09458587 -0.22681947
  0.19163743  0.18917908  0.06630661  0.12086305  0.15734452  0.09119406
  0.01684411  0.05490597 -0.1243623  -0.02234515  0.02656791 -0.13851987
  0.08283592  0.07098227]",5
"[-0.11076456  0.09337238  0.0921995   0.02201047 -0.05121018  0.00725824
 -0.04842732 -0.15671216  0.12427576 -0.06375866  0.27056533 -0.04301553
 -0.13015479 -0.12867415 -0.01690748  0.19230609 -0.15686257 -0.16303197
 -0.06028925 -0.01152428  0.0177989  -0.11153257  0.02853554  0.08744851
 -0.07803532 -0.33822423 -0.15200706 -0.05127087  0.10240036 -0.0373097
 -0.11650243  0.02194776 -0.19670488 -0.06323192 -0.02219036  0.08536471
  0.01131567 -0.0497191   0.17548463 -0.03938972 -0.19914129  0.08891179
  0.03722087  0.20505562  0.21479034  0.11990152 -0.00352927 -0.04106828
  0.06016577 -0.18872578  0.11154028  0.14671002  0.10248822  0.06287229
 -0.01562523 -0.16867419 -0.0192088   0.09909298 -0.11879219  0.03789048
  0.02094098 -0.10362484  0.00570912 -0.09301326  0.20553468  0.21169144
 -0.07649536 -0.18800075  0.13251022 -0.16613732 -0.05739076 -0.01363964
 -0.14607121 -0.12520386 -0.39030388  0.06691464  0.40291396  0.13666742
 -0.21716689  0.02849597 -0.0252688   0.02238518  0.08914346  0.12404007
 -0.08550663 -0.01565285 -0.11605467 -0.08530036  0.16259632  0.01995463
 -0.03353478  0.21161374 -0.0359308   0.09790649  0.03201126  0.04081541
 -0.01483549  0.01811646 -0.11766788  0.01980611 -0.03399237 -0.00888489
  0.00941377  0.10218264 -0.15459678  0.08144989 -0.01640364  0.07544655
  0.01401088  0.09528467 -0.11742615 -0.08711729  0.12945123 -0.25066254
  0.18775365  0.23012921  0.02888799  0.10551389  0.1655229   0.16105056
 -0.00711882  0.02418582 -0.16537148 -0.00505736  0.0813618  -0.09155957
  0.04855667  0.11640977]",5
